Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8
31555,6,-3,-30,2,-3,-2,-4,-3,
31560,1,-3,-32,-17,-4,-2,1,4,
31565,-6,6,52,26,5,4,-1,-11,
31570,-7,-5,-24,-14,-4,-5,-2,-1,
31575,5,6,19,17,1,0,-1,1,
31580,-1,-3,-20,-2,-1,-1,0,4,
31585,-2,1,1,5,0,1,2,-7,
31590,-6,0,-1,-3,0,2,0,-4,
31595,4,4,7,-4,-1,-12,-7,-4,
31600,3,0,8,1,-6,1,0,-1,
31605,-3,0,-1,-13,-9,0,-1,-4,
31610,-6,0,14,6,2,2,-1,0,
31615,2,-3,-25,-6,4,4,3,-1,
31620,1,1,9,6,4,-4,-6,-4,
31625,-1,-1,3,-4,-3,-5,0,4,
31630,1,-3,-34,-10,-4,1,-2,-4,
31635,0,-3,6,-1,-2,1,2,2,
31640,1,0,-3,-4,1,-2,0,0,
31645,-3,-3,0,-2,6,6,1,0,
31650,-4,-3,-10,-7,-5,-6,-6,0,
31655,-1,-2,0,-8,-13,-5,0,-6,
31660,2,2,-1,-4,-4,-4,-5,-3,
31665,-2,-4,-11,-2,-2,-4,-3,1,
31670,-2,1,10,0,10,7,0,-1,
31675,-2,0,-21,13,3,6,-2,0,
31680,-3,0,40,5,3,-4,-4,1,
31685,1,-2,-2,2,-5,-5,-1,-2,
31690,-5,-1,4,-3,0,2,5,6,
31695,1,0,-3,-5,-1,0,-2,-2,
31700,2,-2,-13,-6,2,-1,0,-1,
31705,-2,-2,2,13,1,-1,-1,7,
31710,-4,-5,11,-5,-5,-4,-1,-6,
31715,-1,-5,0,3,0,4,0,0,
31720,0,13,-3,-10,-1,-1,-5,2,
31725,-2,-2,2,-7,1,-1,-2,-1,
31730,-3,-2,-10,5,-6,2,3,-4,
31735,5,-3,5,-7,-2,-9,-6,-2,
31740,-4,-2,-6,9,1,2,1,1,
31745,2,1,6,-17,-1,0,1,0,
31750,-1,-1,-1,9,-3,-4,-5,0,
31755,0,-2,-3,1,3,0,-1,-3,
31760,1,2,0,7,0,-1,-1,-4,
31765,-6,0,-12,2,-3,1,-3,-4,
31770,-3,-3,-1,-4,5,0,2,2,
31775,-2,1,5,-25,-9,-5,-2,-2,
31780,3,-3,-7,34,2,-2,-2,-5,
31785,1,0,-5,-6,-3,3,6,1,
31790,2,-1,3,1,2,3,0,-2,
31795,-1,0,-15,1,-2,-5,2,4,
31800,-2,-3,51,-10,-11,-5,-5,-4,
31805,-4,-1,4,4,-2,-1,-3,-4,
31810,6,1,-9,-3,0,3,0,1,
31815,-8,-1,-5,14,5,1,1,-6,
31820,-3,-7,-14,-7,-2,-2,-1,8,
31825,1,-2,13,-1,1,3,1,-3,
31830,-2,-3,-6,4,1,-2,-2,-1,
31835,-2,0,8,3,0,-4,-3,-3,
31840,-2,-4,-12,-18,-3,1,3,-4,
31845,-1,-8,-6,12,0,-6,-4,0,
31850,-3,-1,-3,-9,-4,-2,-4,-4,
31855,5,-2,5,6,1,-1,-5,3,
31860,-3,-2,-12,-6,-2,0,1,-2,
31865,1,-2,22,-6,-4,-2,0,-3,
31870,-2,6,4,-6,-2,-5,-1,-1,
31875,4,8,32,9,2,7,3,3,
31880,-1,0,-13,-4,0,0,-1,1,
31885,-5,-6,-22,-5,-2,-5,-1,-1,
31890,-2,-5,0,1,-3,-2,-2,-6,
31895,2,5,12,3,2,1,0,-8,
31900,-10,-2,-25,-1,-2,-2,-5,-2,
31905,5,3,-9,-1,0,-2,-5,-3,
31910,1,-2,-7,-5,-3,-1,3,0,
31915,-2,-8,-23,5,0,-1,0,8,
31920,5,-2,-2,-11,-3,1,2,-17,
31925,-2,14,85,23,8,-1,-5,3,
31930,1,6,-12,-2,0,-2,-3,1,
31935,-1,-3,13,8,1,-3,-1,1,
31940,-1,7,1,-1,1,0,-1,5,
31945,-4,-10,-25,-27,-6,0,2,2,
31950,-3,-5,-2,-6,-13,-4,-2,-2,
31955,0,-1,12,8,2,1,-4,0,
31960,-3,-4,-13,-8,-1,2,0,0,
31965,0,5,7,9,4,-3,-3,-10,
31970,-1,-2,12,-10,1,-2,-1,7,
31975,-3,-3,-33,6,-5,-2,-2,-4,
31980,0,-2,9,-1,-5,-3,-2,-5,
31985,-3,0,-29,-7,-4,2,1,1,
31990,-3,-7,28,-3,4,5,2,8,
31995,11,8,8,-5,2,-2,-4,0,
32000,0,-2,2,16,4,-1,1,0,
32005,-1,-2,-30,-14,-8,-5,0,6,
32010,-3,-2,-12,0,0,0,1,-5,
32015,-5,-2,0,-14,-1,1,5,-2,
32020,-1,2,4,8,2,-3,-7,3,
32025,-2,-5,-16,-5,-5,-4,3,-3,
32030,-3,1,39,-4,0,-1,-3,-7,
32035,-3,-4,-1,3,-4,-1,-3,0,
32040,-1,-4,-15,-7,0,5,6,2,
32045,-2,-14,-2,9,3,-1,0,-1,
32050,7,11,-16,-5,1,1,-1,0,
32055,-1,6,15,8,4,1,0,0,
32060,-1,-8,-2,4,2,-1,-1,0,
32065,-2,-1,-4,-13,-8,-1,-3,-4,
32070,-5,-13,-26,-4,-4,-3,-2,0,
32075,0,-3,-31,-6,0,0,-2,0,
32080,2,4,22,3,-2,-1,1,-2,
32085,0,0,-2,2,8,6,1,5,
32090,-2,-3,-14,10,0,-6,-2,-14,
32095,-1,6,39,-9,-5,-4,-3,-5,
32100,-1,-1,19,-12,-5,-3,-2,0,
32105,-1,2,-7,18,-3,-3,-1,1,
32110,-2,3,-2,-8,-3,1,0,-1,
32115,-4,-9,-18,1,4,1,-3,-1,
32120,4,-1,-1,9,3,0,-2,2,
32125,-3,-1,-1,0,1,0,0,-4,
32130,1,1,16,-14,-18,-7,-5,0,
32135,-2,-6,-12,-6,2,-2,-1,0,
32140,-2,-1,-10,-3,-2,-1,-1,0,
32145,2,3,29,4,4,0,-1,-1,
32150,-9,-2,-21,-5,-2,-3,-1,1,
32155,13,-4,-16,-4,-3,0,-2,-2,
32160,-5,12,44,27,2,5,0,3,
32165,-2,-3,-8,-6,-2,1,-1,-2,
32170,-2,-2,-1,0,0,0,-1,0,
32175,-4,-4,-7,-21,-1,-3,-4,-4,
32180,-3,-3,-17,-1,-3,-2,0,-3,
32185,0,-9,-20,-1,0,-1,-2,-1,
32190,-2,-3,-18,-7,-3,-3,-2,3,
32195,-2,1,8,7,-4,0,2,6,
32200,0,-3,-8,-3,-2,-1,-3,-7,
32205,0,1,-23,-25,2,2,-1,-2,
32210,-1,-8,-42,12,6,0,-1,1,
32215,-1,2,4,-5,-5,-3,0,0,
32220,-4,-2,58,-4,-5,-5,-1,-2,
32225,-3,0,11,-1,-4,-3,-3,-2,
32230,5,5,-3,6,3,1,1,-5,
32235,-10,-6,-31,-23,-4,-1,-3,-1,
32240,12,1,30,29,6,0,0,-1,
32245,-16,8,-10,0,-4,-3,-2,0,
32250,8,6,18,4,9,3,2,2,
32255,16,9,14,-4,-6,-2,-1,-1,
32260,-14,-9,-54,-26,-5,-1,-2,1,
32265,4,-4,-5,11,1,-2,-2,-2,
32270,-8,-4,21,7,1,-3,-2,-3,
32275,-7,-6,-16,3,2,0,1,3,
32280,3,-8,-32,-7,0,-1,-2,-1,
32285,-2,-4,6,-5,-4,0,0,-11,
32290,10,14,36,18,4,1,1,13,
32295,-1,2,50,-12,-3,-2,-1,-6,
32300,-2,-1,-31,-11,-1,-1,-1,2,
32305,-2,-3,0,9,0,6,2,3,
32310,2,-7,-17,-8,-7,-17,-8,-6,
32315,-4,-3,-11,4,-3,-1,-1,-2,
32320,-3,2,3,-13,1,0,1,0,
32325,2,1,-3,10,0,-2,-1,-2,
32330,-1,-4,5,-8,-3,2,-3,-5,
32335,-1,2,-6,9,3,-1,-1,1,
32340,-1,1,6,0,2,3,0,1,
32345,1,-1,6,-6,-6,-3,-1,0,
32350,-3,-2,-2,2,2,4,2,-2,
32355,-2,-1,-10,-4,-3,-7,-3,0,
32360,-2,-3,-12,3,5,10,1,1,
32365,0,2,11,-6,-6,-16,-8,3,
32370,-2,-3,4,4,-2,1,3,-17,
32375,-3,0,-8,0,-1,0,-2,-5,
32380,-1,-3,-16,-5,-3,-4,1,-1,
32385,0,3,52,12,2,3,1,4,
32390,2,-4,-15,-9,-4,-1,0,-2,
32395,-5,-6,-6,3,1,0,-1,1,
32400,4,2,-1,-1,-3,-5,1,-2,
32405,-3,-1,-10,-17,-2,-1,-1,-2,
32410,-2,-2,-5,-5,-2,0,-1,5,
32415,-3,-2,6,4,4,1,-1,-3,
32420,-1,-3,-1,-4,-5,-4,-3,1,
32425,0,-1,-15,7,2,2,-1,-1,
32430,1,-1,-16,-13,-1,1,-2,0,
32435,0,3,21,20,1,-1,0,3,
32440,-2,-1,1,5,-3,-5,-2,-6,
32445,0,-4,-16,-6,1,0,0,-1,
32450,-5,-2,-25,7,2,0,0,-1,
32455,-1,0,10,-3,4,1,-2,0,
32460,-4,-1,-6,-14,-5,-5,-2,-1,
32465,1,0,-1,1,-4,-4,0,-3,
32470,-3,-4,-1,-2,-3,0,-2,1,
32475,0,-5,-42,-6,-1,0,-3,-1,
32480,-2,0,31,-3,4,4,1,3,
32485,2,4,-13,16,5,3,-1,-4,
32490,-3,-3,9,-3,-3,-1,-2,-1,
32495,-1,1,2,-4,-5,-3,-1,0,
32500,-2,-3,-22,-3,-2,-3,-3,-6,
32505,-2,-2,3,-7,-4,0,2,3,
32510,-2,0,28,3,3,0,-1,-1,
32515,1,-3,-16,2,1,0,0,-5,
32520,-6,2,-9,-2,-3,0,-2,1,
32525,5,-2,5,-3,5,3,1,2,
32530,-4,3,7,5,6,7,0,1,
32535,0,-2,-8,-16,-11,-16,-9,-5,
32540,-4,-3,-4,-9,-20,-8,1,0,
32545,-4,-3,-8,-3,-6,1,-1,-3,
32550,7,0,-12,-3,5,2,3,6,
32555,0,1,-18,17,4,-4,-4,-2,
32560,3,11,109,16,4,1,2,-9,
32565,-4,-2,-30,-3,-2,-3,2,-5,
32570,-2,-5,-18,-6,-3,-1,-3,-3,
32575,-2,-6,-17,-2,2,3,1,2,
32580,-1,-6,-24,-5,5,2,-6,-3,
32585,0,-2,4,-5,-2,0,-1,1,
32590,-4,-4,12,1,-2,-5,-2,1,
32595,-3,-2,1,-8,-1,0,3,0,
32600,-6,-2,-20,5,-1,-2,-2,0,
32605,11,4,16,-3,0,-4,-5,3,
32610,-3,-2,-7,-8,-9,-3,2,1,
32615,-2,3,15,1,-1,1,0,-2,
32620,-2,-4,-18,-5,3,4,2,2,
32625,-3,0,3,5,5,4,0,0,
32630,-2,-2,19,-1,3,-3,-4,-7,
32635,-3,-3,4,-8,-9,-9,-3,1,
32640,11,5,-7,-4,-8,2,2,-11,
32645,-4,-4,-52,-4,-4,-3,-1,2,
32650,1,5,86,9,3,5,1,2,
32655,0,-2,-11,1,3,-2,-1,0,
32660,2,-3,-31,10,0,-3,-3,1,
32665,-5,0,-5,-12,-6,-5,-3,-1,
32670,-4,-5,-31,-8,-3,2,1,1,
32675,4,1,-6,-6,1,3,-5,-4,
32680,-3,-4,13,15,0,-3,-2,3,
32685,-3,-3,-6,-8,-1,0,0,-2,
32690,-2,-2,-11,-1,-7,-4,-2,-2,
32695,1,13,23,4,5,2,1,0,
32700,-1,-3,-16,12,7,3,-2,4,
32705,-5,0,34,-6,2,2,2,-2,
32710,-2,-3,-24,-11,-5,-9,-5,-4,
32715,5,-6,-11,13,-4,-1,-1,3,
32720,-5,1,-5,-9,-2,0,-2,0,
32725,-1,0,20,-1,-4,-3,-1,3,
32730,0,-2,-17,-4,1,0,-3,-3,
32735,-5,-5,-14,-9,-4,-1,-4,-2,
32740,-5,0,-3,11,5,1,2,2,
32745,-2,-4,-5,-10,-1,3,-3,-2,
32750,1,3,-19,4,-3,-4,-4,-1,
32755,-3,2,0,-2,-1,1,2,2,
32760,1,-1,-32,-1,-1,-1,-1,-12,
32765,0,-3,4,3,-3,-1,-3,-7,
32770,-2,-5,-17,-5,0,0,-1,-3,
32775,2,10,17,11,1,0,0,-1,
32780,1,-1,12,-8,-2,-3,0,-1,
32785,-2,-4,-18,2,-1,0,0,0,
32790,-1,4,11,9,1,0,0,-1,
32795,-3,-11,-6,-10,-2,-2,-2,0,
32800,-4,-4,-19,-10,-2,-2,-2,5,
32805,-1,-2,-11,-11,-6,-3,-3,1,
32810,1,1,85,20,3,0,-1,2,
32815,-1,1,14,-2,2,1,1,-2,
32820,1,-6,-9,-11,-4,0,-1,-3,
32825,-3,-5,-13,0,-1,-5,1,1,
32830,-3,-4,-11,-5,-2,1,-2,-5,
32835,4,-6,-21,-3,-4,-1,-2,-2,
32840,-6,3,63,-6,1,-2,0,6,
32845,-6,-6,-43,6,3,1,-3,-4,
32850,-4,0,18,-7,-8,-3,-2,0,
32855,0,1,-7,10,3,2,-2,-6,
32860,7,-5,-32,-28,-6,-3,-2,5,
32865,-4,5,17,35,5,-1,2,0,
32870,-4,-5,-17,-11,-6,-6,-3,1,
32875,-5,-9,-14,-3,-2,-1,2,-5,
32880,1,2,31,-11,-2,-1,-1,-4,
32885,0,-1,14,-16,-6,-5,0,-3,
32890,2,4,-3,11,5,0,-2,2,
32895,1,-6,-15,-25,-10,-2,0,1,
32900,-2,7,86,69,18,6,1,-1,
32905,0,3,5,-42,-7,-2,-3,2,
32910,-3,-12,-63,24,-3,-3,-1,-4,
32915,2,21,66,16,-2,-5,-1,1,
32920,-2,-5,-61,-28,-2,1,-1,0,
32925,1,2,29,9,6,1,2,-3,
32930,4,0,-21,-11,1,-1,-3,1,
32935,-4,-10,-17,-15,-3,-3,-1,8,
32940,0,-5,-7,-6,-6,-7,-2,-1,
32945,-1,-1,8,6,-3,1,0,0,
32950,2,0,-16,-7,0,2,0,2,
32955,-1,-5,-4,-4,-4,-5,-4,-2,
32960,-6,1,-48,3,1,0,0,-18,
32965,2,0,31,11,-3,-4,-2,11,
32970,-1,4,65,7,3,2,1,-1,
32975,0,0,-26,-19,0,0,-3,-5,
32980,-3,-3,-41,2,-6,-5,-1,-1,
32985,-3,-3,-19,-11,-4,-1,-2,-6,
32990,-1,3,17,9,5,0,-1,-2,
32995,-2,2,-1,14,4,-3,-1,-3,
33000,-1,-3,6,-18,7,9,4,4,
33005,-3,-3,-20,-2,-6,-10,-7,-6,
33010,4,-2,-2,-13,-13,-4,0,1,
33015,1,-5,9,4,5,3,1,-2,
33020,-2,-4,2,11,1,1,-1,4,
33025,-6,4,18,15,8,6,1,1,
33030,5,-4,-40,-13,0,-1,-1,8,
33035,-5,-3,2,0,-7,-5,-3,-5,
33040,-1,-3,5,-6,-8,-2,0,0,
33045,0,-5,-7,-9,-1,0,0,2,
33050,-1,10,39,5,-3,-2,1,-10,
33055,4,0,0,34,14,6,2,7,
33060,0,1,13,-13,-5,-4,-4,-2,
33065,-1,-6,-27,-9,-8,-2,-3,-6,
33070,-1,-2,8,-7,0,-4,0,-4,
33075,-3,2,-6,-7,-3,3,0,-1,
33080,0,-2,-2,-3,1,0,-3,-5,
33085,0,-2,-4,-1,-3,-1,-2,-4,
33090,-2,-3,-35,-7,-3,-3,-2,0,
33095,-2,2,61,-8,-6,-1,-1,-1,
33100,-1,1,-8,11,-1,-3,-2,1,
33105,1,3,10,6,3,0,2,0,
33110,-2,-3,-9,-8,-2,-1,-2,-1,
33115,-2,-5,-20,1,-1,1,2,-5,
33120,1,4,6,5,-3,-3,-1,0,
33125,0,-3,-24,-16,-1,0,-1,-1,
33130,-1,5,47,36,1,0,-1,1,
33135,-2,-2,-35,2,0,-1,-1,-3,
33140,0,1,-25,-12,1,1,-1,-1,
33145,-3,0,3,-11,-6,-2,-1,1,
33150,1,-4,-29,-12,-2,-2,-2,-9,
33155,-3,0,-14,-6,-2,0,-1,-2,
33160,-2,-2,17,8,-1,-3,-3,-2,
33165,-1,-1,-10,-6,-1,-2,0,-4,
33170,-2,-2,-27,21,7,3,0,2,
33175,0,6,38,-2,1,-4,-2,4,
33180,0,-3,-10,1,-8,-7,-3,-6,
33185,3,-1,1,-1,1,2,0,-6,
33190,-2,-2,-12,-5,2,-1,-2,-1,
33195,-2,-6,-22,-10,-1,0,1,1,
33200,-3,-1,5,-6,0,1,-3,2,
33205,-2,3,16,22,2,-2,-1,5,
33210,7,-5,-8,-8,-3,-3,-1,0,
33215,-7,-7,-19,-21,-9,-2,-1,-5,
33220,1,5,6,29,6,1,0,1,
33225,-1,1,42,7,5,0,0,-4,
33230,-3,-1,-1,-23,-8,-5,-5,-1,
33235,0,-2,-26,8,4,1,-1,-1,
33240,0,-4,-6,-11,-3,-2,1,2,
33245,2,-2,-8,4,-1,-2,-1,-6,
33250,-4,-2,-4,1,-1,2,0,-1,
33255,-1,-4,-14,-9,2,-2,-4,-3,
33260,-1,-2,9,-12,-1,3,0,1,
33265,-5,2,-12,24,2,-1,-2,-1,
33270,0,0,7,-15,-6,-3,-2,6,
33275,-2,0,-6,5,-1,0,-1,-4,
33280,0,1,22,1,2,2,1,1,
33285,-3,-1,7,-12,2,5,2,0,
33290,-3,-1,-11,2,-5,-11,-8,-7,
33295,1,-1,7,5,-2,1,1,4,
33300,-3,-3,-1,-14,-4,0,0,0,
33305,5,-2,-32,8,1,-1,-2,-2,
33310,2,2,40,13,5,3,0,0,
33315,0,-3,-22,-8,-4,-5,-1,-1,
33320,-4,-4,10,-11,-6,-4,-1,-2,
33325,0,5,11,-13,-2,2,1,3,
33330,-2,-4,-30,23,7,1,0,-2,
33335,-1,2,20,-11,-4,-2,-1,0,
33340,0,-4,-20,0,0,0,-2,2,
33345,-1,-1,0,-19,-2,-1,1,-4,
33350,2,1,4,0,-1,2,-3,-3,
33355,-1,-2,12,10,2,0,1,-3,
33360,2,0,-25,-5,-5,-5,-5,-3,
33365,0,-1,6,-2,-3,-3,-3,0,
33370,-2,-1,-14,-14,-4,-3,2,-9,
33375,1,0,4,9,4,4,3,10,
33380,-1,-1,0,-2,1,0,2,-4,
33385,-3,-2,-6,3,0,-2,-3,1,
33390,8,1,25,2,1,0,-2,5,
33395,3,0,10,5,-4,-3,-3,1,
33400,-3,1,2,8,3,-1,4,0,
33405,-5,-4,-6,-3,-3,1,-3,3,
33410,0,-4,-21,-18,-2,-4,-3,-3,
33415,-4,-3,-28,-2,-5,-4,-5,-4,
33420,-3,0,29,3,-1,-1,-1,-2,
33425,2,2,-4,3,-2,0,1,-3,
33430,-3,-4,-10,-16,-4,1,3,1,
33435,0,2,16,15,3,1,-1,-1,
33440,-2,-5,-22,2,5,1,-3,2,
33445,-5,-3,-1,-17,-11,-11,-4,-1,
33450,-2,-3,-22,-2,-6,2,0,3,
33455,2,-2,24,-1,-5,-5,-4,-11,
33460,-1,4,-25,-7,5,7,3,-3,
33465,7,1,15,8,6,2,0,0,
33470,-2,-1,-14,-3,-2,-4,-2,2,
33475,-2,-4,-12,-10,-1,-2,-3,-4,
33480,1,-1,4,-4,-8,-3,-1,0,
33485,-2,-2,4,5,2,3,1,0,
33490,-3,-3,2,-6,-2,-6,-2,-3,
33495,2,-3,-38,-5,-5,-2,-2,-1,
33500,-5,3,46,5,-1,-2,5,7,
33505,1,-3,-43,-2,1,-1,-1,1,
33510,-1,0,23,6,0,-2,-3,-5,
33515,-4,4,2,0,2,-1,-3,3,
33520,-1,-4,-32,-4,-2,-5,-2,0,
33525,-3,-1,-3,5,0,2,1,-2,
33530,-4,-2,-24,-4,2,2,0,0,
33535,4,0,17,-9,-1,5,1,1,
33540,-1,2,-24,17,0,-10,-6,-3,
33545,-2,-1,36,-10,-7,-4,0,1,
33550,0,-2,-3,3,4,0,-1,0,
33555,-1,-3,-11,0,-2,-2,-1,6,
33560,-1,-3,-2,-4,-2,4,0,-3,
33565,-4,-4,-2,1,5,4,3,-4,
33570,4,9,13,2,5,1,-2,-2,
33575,-4,-2,9,2,-5,-3,-1,-3,
33580,0,0,7,-5,-5,-3,-3,-1,
33585,1,0,-5,6,-2,-3,0,0,
33590,-4,-4,-4,3,4,4,0,-7,
33595,2,-2,33,-11,-4,-5,-6,-1,
33600,1,-6,-36,-7,-1,3,-1,5,
33605,-3,-2,1,0,-1,-1,-4,1,
33610,0,3,2,17,4,0,1,4,
33615,-2,-5,-13,-21,1,-5,-8,0,
33620,-3,-4,14,17,-3,-2,2,-3,
33625,-1,0,14,-20,-11,-2,-2,-4,
33630,0,-2,-5,-1,-6,-7,-11,-7,
33635,-1,1,-10,-2,1,2,8,2,
33640,-1,-1,40,-3,-2,0,-2,-6,
33645,-1,-1,-29,0,-1,-4,-4,0,
33650,-1,3,63,6,-2,0,6,-2,
33655,-4,-2,-29,4,-1,-1,-1,-7,
33660,-2,-2,-7,-4,0,4,0,-1,
33665,0,-2,-8,1,3,-1,-1,-1,
33670,5,0,-26,-13,-4,-1,2,1,
33675,-4,-1,13,6,5,2,-1,1,
33680,1,2,1,0,-1,1,0,-7,
33685,-4,2,-2,-4,-2,0,-1,2,
33690,2,-3,-15,2,2,0,-4,3,
33695,-6,2,40,2,-3,0,0,-2,
33700,4,2,-2,-2,1,-3,-3,-2,
33705,-1,1,-11,-3,4,-1,-2,0,
33710,-2,-3,8,-15,0,3,-1,-3,
33715,1,-1,-12,5,-3,-5,4,2,
33720,1,-4,-3,11,3,2,0,-1,
33725,-1,-3,8,5,0,-2,-1,-7,
33730,1,1,-16,-25,-3,-4,-3,3,
33735,1,-4,-16,6,-15,-7,-3,-1,
33740,-2,-1,-41,2,6,2,-2,2,
33745,0,-2,29,1,6,-1,2,2,
33750,-4,-5,-59,-8,-7,-5,-4,1,
33755,-2,7,82,8,4,4,1,-7,
33760,-2,0,-16,-2,-3,-3,1,0,
33765,2,3,0,11,5,3,-3,6,
33770,-4,-3,-6,2,-2,-5,-5,-1,
33775,-1,-3,-38,-17,3,5,1,-1,
33780,-4,0,18,-4,-8,-6,-3,1,
33785,1,-1,13,-5,-2,1,-1,1,
33790,1,6,38,7,-3,-1,0,4,
33795,1,-2,-24,7,7,4,-1,-8,
33800,-2,-1,8,-6,5,5,-1,3,
33805,2,-1,4,-17,-14,-14,-7,-7,
33810,2,-1,4,24,-8,-2,3,-4,
33815,-3,0,-5,-6,3,2,-4,-4,
33820,-8,-4,-15,1,0,1,0,11,
33825,-4,1,11,0,1,1,-2,-3,
33830,-1,-5,16,-1,0,2,-1,0,
33835,1,-1,7,12,7,-2,1,1,
33840,-3,-3,-33,-15,-5,-4,0,-3,
33845,-1,-2,4,-2,-5,-1,0,0,
33850,0,-1,-11,2,4,3,-1,-5,
33855,-2,-1,3,5,-7,-4,-1,0,
33860,-2,-2,9,-14,-2,-1,-1,-2,
33865,0,-1,-12,1,3,0,2,1,
33870,-3,0,18,4,2,-3,-3,1,
33875,-1,-1,-28,-7,-3,-2,-3,0,
33880,-2,-3,9,-7,-1,1,-3,-3,
33885,-3,-2,0,3,0,1,-1,-1,
33890,1,-4,-14,2,1,1,-2,1,
33895,0,-7,-39,2,-3,-5,2,-1,
33900,0,-3,-30,-11,-5,-4,-2,-5,
33905,1,6,72,12,1,2,1,-7,
33910,-2,-4,-29,-16,-1,-2,-2,3,
33915,-2,0,-13,3,1,-4,-1,-8,
33920,1,-5,-20,-6,-6,-2,-2,-4,
33925,-1,-7,-29,-8,-1,-2,-1,0,
33930,-2,1,16,6,-4,0,-1,-1,
33935,-1,-1,15,-9,-5,-1,-4,0,
33940,-2,-2,-7,2,3,-2,-1,-3,
33945,0,4,13,-4,-1,0,-1,1,
33950,7,0,10,24,6,1,-1,-1,
33955,-2,-1,-5,16,4,1,0,2,
33960,0,0,33,2,-1,-2,2,0,
33965,-1,-6,-40,-13,-12,-3,-1,-1,
33970,-6,-3,-19,-23,-4,0,1,-4,
33975,0,1,8,-8,-3,0,-1,2,
33980,2,-1,8,26,4,2,2,-11,
33985,-1,6,72,1,6,0,0,0,
33990,-3,-2,-41,-4,2,-1,0,-3,
33995,-1,-1,66,2,-6,-3,0,0,
34000,-3,-4,3,-11,-5,-2,-1,1,
34005,-2,-5,-41,-5,0,-2,-2,-2,
34010,0,-3,-24,-3,1,-3,-2,-2,
34015,0,0,-10,-11,1,-1,0,1,
34020,0,4,66,-5,-1,-2,-3,2,
34025,1,2,-22,12,-1,-1,-1,0,
34030,-1,1,9,2,-3,-1,-3,0,
34035,-2,-6,-40,4,2,0,-1,0,
34040,-3,-3,-12,-19,-7,-4,-3,-1,
34045,0,-2,-10,6,1,1,1,0,
34050,-4,3,12,-8,-2,0,1,-2,
34055,1,-6,-26,-11,-2,-7,-3,-2,
34060,0,6,39,-2,-6,-1,0,-3,
34065,2,-3,-31,15,2,0,1,-6,
34070,-2,-1,-26,3,1,-1,0,-5,
34075,-1,1,10,-6,5,5,1,1,
34080,-1,-3,-16,-2,0,-5,-2,1,
34085,-4,-6,-12,-8,-6,-2,0,-1,
34090,-2,0,2,-5,-7,-2,-2,0,
34095,-3,1,-8,12,0,-1,-1,1,
34100,2,1,-10,-9,0,1,0,0,
34105,-2,-4,14,2,-2,-3,-3,0,
34110,-3,1,28,1,2,-1,0,-1,
34115,-2,1,-13,-4,-1,0,-2,-1,
34120,-2,-1,-19,4,3,-1,0,0,
34125,-3,-3,-5,-9,-3,-3,-3,-2,
34130,0,-2,9,22,1,0,-1,-2,
34135,2,2,9,0,1,3,0,0,
34140,-4,-2,-1,-6,1,-3,0,0,
34145,-1,-3,-34,-11,-3,-1,0,-2,
34150,-1,-3,-2,-4,-4,-5,-3,0,
34155,0,7,67,14,3,3,2,-2,
34160,0,-2,-12,16,0,3,-1,-1,
34165,0,1,-4,-2,1,1,1,4,
34170,3,-4,-2,-10,0,-2,-1,-4,
34175,-1,-6,-24,2,-5,-2,-1,-4,
34180,2,1,15,-7,1,0,-2,2,
34185,-3,-1,-21,11,-1,-4,-5,1,
34190,1,4,71,2,-1,2,4,-10,
34195,-4,-4,-34,-11,-5,-8,-3,4,
34200,-3,0,10,0,0,1,0,-3,
34205,1,0,-10,-4,-2,0,-2,-2,
34210,0,-2,-15,-6,-2,-2,-2,0,
34215,-5,-1,-9,-6,-3,0,-2,-3,
34220,3,2,41,7,-2,-1,-2,0,
34225,-6,-2,-12,8,8,3,-1,-2,
34230,-1,3,25,-19,-4,0,-3,1,
34235,1,-1,-8,19,7,0,-1,-2,
34240,-4,-5,-24,-10,-1,2,3,-1,
34245,-2,-1,14,-6,-6,-6,-2,-2,
34250,-2,-4,-33,-6,-4,-4,-2,-1,
34255,0,0,15,-7,-5,-2,0,-2,
34260,1,1,-8,1,-3,1,-1,8,
34265,-1,-1,1,11,8,9,4,-3,
34270,-2,2,25,6,-2,-8,-3,-3,
34275,-3,-2,-21,-14,-10,-5,-5,-4,
34280,-1,-1,3,6,0,-1,-1,-1,
34285,1,-2,0,-30,-3,-4,-1,0,
34290,0,0,-5,32,7,3,-1,12,
34295,0,2,1,7,7,5,0,-1,
34300,1,-2,-23,-8,-2,-5,-2,-1,
34305,-6,-6,-5,-13,-13,-9,-1,2,
34310,0,-1,-16,-11,-2,4,0,-4,
34315,-5,2,17,3,-2,-1,-1,0,
34320,-6,-4,-15,0,4,4,1,-2,
34325,1,-1,-22,-10,-2,2,0,-3,
34330,4,2,-4,-3,1,-9,-2,1,
34335,-1,-1,-2,12,-1,2,3,-4,
34340,2,3,9,0,1,-1,-4,8,
34345,0,-2,-4,2,1,-1,-1,-4,
34350,0,-4,-23,-8,-1,-1,-4,-3,
34355,-1,-2,3,-11,-2,1,-1,4,
34360,-4,0,2,-1,-5,-5,-1,-8,
34365,0,1,11,10,0,0,1,2,
34370,3,0,5,-2,-2,2,2,2,
34375,1,-2,-1,-14,-10,-8,1,-4,
34380,-3,-2,-10,8,-1,2,2,1,
34385,2,1,-9,-1,1,1,2,-11,
