Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
8220,-2,-1,-1,-3,5,4,-2,0,0
8225,-4,-1,-4,0,4,9,0,1,0
8230,-3,0,-6,-2,-5,28,-1,-4,0
8235,-1,-6,-1,1,-5,3,-2,-2,0
8240,-6,-2,3,1,4,23,3,-1,0
8245,-5,-3,-6,3,7,2,4,0,0
8250,2,-3,1,0,-3,-11,-2,3,0
8255,3,2,-5,-1,-1,-6,3,0,0
8260,-4,-3,-2,3,-2,9,-8,-1,0
8265,-3,-7,-3,-5,3,12,-6,-1,0
8270,-1,-2,-3,-3,-5,15,1,-3,0
8275,-1,-2,-1,-6,-3,-2,0,2,0
8280,-3,-3,-3,-6,-7,-10,-3,-3,0
8285,-3,3,0,4,-2,14,-3,-4,0
8290,-3,0,-3,0,0,-8,3,-2,0
8295,2,-2,2,-5,-10,-4,-3,1,0
8300,-1,1,-3,2,-4,2,-5,2,0
8305,1,-5,-1,-4,-4,6,0,0,0
8310,-2,-9,-6,-2,3,-18,5,-5,0
8315,-2,1,-1,3,-2,-2,2,-2,0
8320,4,0,-6,-2,6,6,3,-2,0
8325,3,2,1,-8,-5,8,-2,-1,0
8330,0,-2,-1,0,10,-8,2,0,0
8335,5,6,-2,9,8,-1,6,2,0
8340,-1,-1,0,7,-1,1,-3,2,0
8345,3,-8,-5,-3,6,6,5,-1,0
8350,-2,-9,0,3,0,-16,-2,2,0
8355,-2,-2,0,2,8,-4,-1,1,0
8360,4,-2,5,2,0,5,8,2,0
8365,-4,-1,-1,-2,-4,6,3,-2,0
8370,-9,-1,-4,-7,1,-5,-1,4,0
8375,-4,-4,-7,-9,-2,-1,2,-2,0
8380,-1,7,-2,-2,1,3,-1,1,0
8385,2,3,0,3,-3,3,0,5,0
8390,0,0,1,4,0,-2,-1,-2,0
8395,-1,-5,-1,2,2,-1,0,-3,0
8400,1,-9,-1,2,0,0,-1,0,0
8405,-5,-2,-4,-2,-4,2,-2,-3,0
8410,-1,2,4,1,-6,-10,-5,-1,0
8415,-1,1,1,1,4,0,0,4,0
8420,2,-3,-1,-1,5,0,1,0,0
8425,2,1,0,-3,6,2,-3,0,0
8430,-2,-3,-4,-6,-8,-18,-6,-6,0
8435,2,1,1,-1,0,-1,-3,-3,0
8440,2,2,4,3,5,4,3,1,0
8445,-2,2,-1,3,-2,2,-5,-2,0
8450,0,-1,-7,-6,-8,-3,-2,0,0
8455,4,-4,0,0,-2,-1,-4,0,0
8460,0,0,1,3,-1,12,-4,-2,0
8465,-1,-2,-1,-1,0,1,2,-2,0
8470,3,-4,0,1,-2,-7,0,1,0
8475,-1,3,0,-2,-3,-2,-5,-1,0
8480,5,-2,-3,-4,-2,13,1,-5,0
8485,0,-6,-7,-6,-8,3,1,-2,0
8490,-1,-5,-7,-1,1,-11,5,-5,0
8495,-1,3,1,3,2,0,-7,-1,0
8500,-2,8,0,-2,-3,7,-3,0,0
8505,1,-2,0,-4,-11,2,-1,-5,0
8510,-5,0,1,-1,1,-8,-5,4,0
8515,0,-4,1,-1,-2,0,-1,1,0
8520,-4,-1,-6,-4,1,11,1,-4,0
8525,4,-3,4,3,3,-1,-8,2,0
8530,-7,-8,0,-4,1,-6,-1,0,0
8535,0,-2,4,0,3,1,-3,0,0
8540,1,-3,-1,-2,0,9,2,-1,0
8545,0,-1,7,-3,-4,0,-3,-2,0
8550,1,-2,-1,1,-6,-2,-2,-5,0
8555,3,6,0,1,5,1,-2,-4,0
8560,-4,3,5,0,-1,4,-2,-1,0
8565,-7,-6,-4,-6,1,1,1,1,0
8570,-3,-3,1,0,0,-3,-6,2,0
8575,0,-4,-6,2,-5,0,2,0,0
8580,0,0,0,2,3,10,-3,1,0
8585,-1,0,-3,1,0,3,2,4,0
8590,-1,-1,-2,5,5,-8,2,-1,0
8595,-5,-4,-3,-2,-1,-2,1,-1,0
8600,4,-1,-3,-3,0,10,-1,0,0
8605,-1,1,-4,-1,4,4,3,0,0
8610,-4,4,0,6,7,-5,2,-2,0
8615,3,1,-1,2,0,-3,2,-2,0
8620,-3,-1,3,0,-1,2,-4,2,0
8625,-1,-1,-2,-1,3,2,-6,-5,0
8630,3,0,0,-1,2,-11,-3,-5,0
8635,-4,1,1,1,-1,0,-4,5,0
8640,3,-2,4,3,-4,2,2,-5,0
8645,0,-2,-6,-4,-4,2,1,5,0
8650,0,-1,2,3,10,-1,-1,-5,0
8655,-2,-2,-4,4,1,0,1,-3,0
8660,1,1,-4,-4,-1,2,-1,3,0
8665,4,3,-1,-3,-1,-1,-2,-6,0
8670,4,2,1,5,-1,-12,-2,2,0
8675,-5,-1,-2,1,1,-3,0,1,0
8680,-2,2,-5,-16,-13,9,-3,-2,0
8685,-2,5,0,-4,-1,6,1,-3,0
8690,1,-6,-3,-6,-2,-19,5,2,0
8695,-2,-1,2,1,-5,-7,-2,1,0
8700,1,1,4,-4,-9,-5,1,-5,0
8705,-3,-4,-2,-3,-6,6,1,-3,0
8710,-4,-1,-3,-8,-4,-20,-5,-2,0
8715,3,1,-2,1,8,-9,4,1,0
8720,-6,-4,1,-9,-2,3,1,-4,0
8725,-4,-6,5,2,-1,4,-3,-4,0
8730,4,1,-2,2,1,-9,-2,1,0
8735,1,-2,-4,3,3,6,26,-4,0
8740,3,2,1,5,6,27,108,-2,0
8745,-3,-3,-3,-2,-3,3,116,-4,0
8750,-3,-4,-2,-6,-6,-14,124,-4,0
8755,3,-1,5,-6,-13,19,33,1,0
8760,-3,-3,-8,5,2,17,-70,1,0
8765,-3,-5,0,2,-4,4,-106,3,0
8770,1,-2,-4,-2,0,80,78,-4,0
8775,2,-1,-2,-2,-4,12,63,2,0
8780,0,-2,2,5,12,-119,-11,-3,0
8785,-3,4,-7,-3,4,-32,-115,-3,0
8790,-6,-3,-4,1,3,-22,10,-4,0
8795,-2,3,4,-2,1,18,120,0,0
8800,-5,-6,-2,0,1,-128,15,1,0
8805,-2,-6,1,17,6,-128,-71,-7,0
8810,-1,-8,-6,12,2,58,16,3,0
8815,-1,14,-4,-37,-14,127,74,-3,0
8820,1,1,3,-8,3,102,-63,-1,0
8825,-10,0,-2,-4,3,36,-52,-5,0
8830,-6,1,-5,17,-4,60,42,3,0
8835,4,-9,-5,11,2,-20,52,4,0
8840,0,-1,3,-9,0,-64,-57,-1,0
8845,3,-10,-4,-12,-1,-128,-69,-8,0
8850,-3,-11,5,-10,-6,-69,8,1,0
8855,-4,-8,0,-1,-1,-39,57,-4,0
8860,-5,7,-9,-8,-9,-58,-57,-1,0
8865,-3,5,-6,4,4,-105,-38,3,0
8870,-1,8,-5,-3,-5,28,36,-2,0
8875,2,-7,2,-2,0,13,43,-3,0
8880,0,-9,-6,-7,1,-128,-46,-2,0
8885,-1,0,0,-3,-2,-119,-35,4,0
8890,2,6,-2,-3,-8,-37,23,2,0
8895,-1,6,3,5,3,20,18,0,0
8900,4,0,2,1,-7,-39,-27,-7,0
8905,-3,-9,4,-3,-6,-128,-17,3,0
8910,1,1,5,-2,3,-44,13,-1,0
8915,3,1,-1,2,2,49,18,3,0
8920,-3,2,-1,-4,-4,18,-18,-1,0
8925,1,0,-5,-2,-1,46,-10,-6,0
8930,-5,-3,-5,-9,0,79,13,-4,0
8935,-3,4,-3,3,-1,67,7,-2,0
8940,-1,-5,-5,-1,-3,23,-19,-1,0
8945,-4,-3,-8,-4,2,49,-12,4,0
8950,-5,-4,1,-5,-5,3,3,1,0
8955,-5,-6,0,3,-3,-8,12,-2,0
8960,2,6,5,10,4,38,-17,0,0
8965,-3,-3,2,2,0,60,-7,-4,0
8970,-4,-4,-5,-4,0,27,14,-6,0
8975,-3,-6,-1,-5,-2,-8,2,0,0
8980,0,-5,-2,1,-4,35,-14,0,0
8985,1,0,-2,2,-2,40,-8,-2,0
8990,7,0,1,2,-4,-10,6,3,0
8995,-2,6,4,4,-3,-90,6,-4,0
9000,1,3,0,8,-3,-48,-11,0,0
9005,-4,0,0,0,-6,0,-1,2,0
9010,-2,3,1,-8,-4,-6,9,-5,0
9015,-1,2,-6,-3,6,-36,9,0,0
9020,-5,-3,-5,-3,0,-19,-5,4,0
9025,-5,0,-2,-2,1,-6,5,-3,0
9030,-4,4,-2,-3,1,-34,6,2,0
9035,3,4,1,-1,-2,-10,3,0,0
9040,-3,1,-2,-1,6,-18,-3,-5,0
9045,-2,-3,-3,-1,3,-15,1,4,0
9050,2,-4,2,3,-1,-3,4,-3,0
9055,2,0,-6,-1,-2,10,4,-3,0
9060,2,-2,-3,5,-3,17,-2,1,0
9065,0,-2,-3,-3,-2,11,-1,-3,0
9070,-1,-3,1,-1,1,-1,9,0,0
9075,-5,-2,4,1,-5,17,0,0,0
9080,2,0,2,-4,-2,4,-4,-5,0
9085,2,-1,-3,-1,-9,-10,7,-3,0
9090,2,6,3,-1,-3,-16,6,-2,0
9095,-2,-6,-3,3,-2,-13,1,-1,0
9100,-1,0,1,-1,-4,8,-4,-1,0
9105,-3,-4,-4,-6,1,63,11,-3,0
9110,-4,-4,-3,-8,2,20,8,-3,0
9115,0,-1,3,-4,-4,-6,0,-1,0
9120,-2,0,-1,7,5,21,0,1,0
9125,0,-2,-4,-1,0,39,10,-5,0
9130,0,-2,-3,-2,-9,2,6,-6,0
9135,-1,-4,5,-2,-4,-7,1,-3,0
9140,-2,-1,-2,-1,6,11,-3,-1,0
9145,-2,0,3,-1,-1,17,7,5,0
9150,-4,0,-8,-3,-1,-5,6,3,0
9155,0,0,0,-2,2,-27,3,-5,0
9160,-3,-3,-2,5,-5,7,0,3,0
9165,-2,-1,-2,0,-4,15,3,0,0
9170,0,-5,-2,1,-2,-16,7,1,0
9175,-1,1,-2,-6,-7,-39,-5,1,0
9180,0,-2,1,-2,-1,-1,-2,-1,0
9185,0,-1,3,-1,0,21,6,1,0
9190,-5,-3,-4,-5,-8,-23,2,2,0
9195,-1,4,0,7,1,-29,-2,2,0
9200,1,-1,-2,-4,-1,-7,1,-3,0
9205,2,-4,-3,-3,-5,-5,7,-2,0
9210,0,1,1,1,5,-9,6,-2,0
9215,-1,-1,-1,2,4,4,2,-5,0
9220,1,2,0,-1,3,11,1,-4,0
9225,-2,-2,-4,-1,2,9,17,1,0
9230,-4,-1,0,-2,4,-3,4,4,0
9235,1,-3,-5,-4,-1,-11,-2,-2,0
9240,-3,-2,-5,-2,5,3,-1,1,0
9245,2,-4,2,-5,0,-2,10,-2,0
9250,0,-5,-4,-3,-3,0,6,0,0
9255,0,1,-1,1,-6,3,0,2,0
9260,-1,2,1,0,-9,2,-1,0,0
9265,-4,1,-2,0,0,2,13,-3,0
9270,2,-2,2,-3,0,-8,7,-4,0
9275,-4,1,1,-2,3,6,-3,-5,0
9280,-2,-4,-3,-1,-2,19,1,2,0
9285,-3,0,-4,1,0,17,15,1,0
9290,-3,-1,-1,-8,-6,-5,3,3,0
9295,-4,1,-4,-2,4,1,-2,1,0
9300,1,-4,1,2,-1,3,2,5,0
9305,-3,-2,1,1,-5,-5,8,-1,0
9310,-1,-8,-3,-5,-6,-9,6,2,0
9315,-3,0,1,4,4,0,-1,5,0
9320,-3,4,-2,-5,-4,-2,2,-3,0
9325,-3,-3,-3,-3,3,-3,8,1,0
9330,-6,0,0,-2,-4,-10,3,1,0
9335,8,1,-3,0,-1,8,-8,-3,0
9340,1,-2,-4,1,0,6,2,-4,0
9345,-1,2,-4,-3,-1,-1,8,2,0
9350,-1,-1,-1,-1,0,-4,3,-3,0
9355,5,-2,-1,-4,0,-11,-9,-1,0
9360,-3,-3,2,0,4,5,2,0,0
9365,-2,0,-5,-4,-6,-10,10,-3,0
9370,7,-2,0,6,4,-1,3,-1,0
9375,-4,-2,0,-7,-8,-4,-7,-2,0
9380,1,-1,1,6,5,9,2,-4,0
9385,-2,-4,2,2,-2,5,8,-4,0
9390,-1,1,3,1,-4,-7,3,-4,0
9395,-2,0,2,-2,-9,-5,-3,0,0
9400,0,4,3,-6,-10,6,1,0,0
9405,-1,-1,-3,-4,-4,-2,8,1,0
9410,-3,-2,-4,-6,-4,-9,3,-2,0
9415,-2,0,-1,4,9,4,-7,-3,0
9420,2,-1,-4,-1,0,12,2,-3,0
9425,-1,-3,0,-3,-2,5,4,1,0
9430,-3,0,-2,0,2,-12,2,-4,0
9435,-4,-2,-2,-7,-2,-11,-5,-1,0
9440,-5,-1,3,5,6,3,1,-2,0
9445,-4,-2,-1,-3,1,28,10,-5,0
9450,-3,-5,1,-7,-6,1,2,-5,0
9455,1,0,0,2,0,-5,-7,-3,0
9460,2,-2,-4,-3,3,0,3,3,0
9465,2,0,2,-3,0,-3,5,1,0
9470,-1,-1,-1,0,-3,-6,1,2,0
9475,2,-5,2,-5,-5,-9,-12,-3,0
9480,2,-1,2,-3,-6,8,1,1,0
9485,0,-3,-4,-1,-6,1,-2,1,0
9490,-1,-4,-1,2,3,-9,-1,-1,0
9495,-3,-4,-4,2,1,-5,-12,2,0
9500,-7,-2,-1,-1,-1,6,2,-2,0
9505,1,-2,-2,-1,1,4,10,-2,0
9510,3,1,0,-2,-2,-12,0,4,0
9515,-4,-5,-2,-1,-6,23,10,-4,0
9520,-2,3,2,-4,-7,11,3,-5,0
9525,0,2,-3,4,1,-7,13,1,0
9530,-1,1,-2,-4,-8,-6,1,-5,0
9535,-2,4,-2,2,0,-18,-1,-6,0
9540,3,-4,-3,-1,9,-6,2,0,0
9545,-3,2,1,-4,-7,-12,10,-2,0
9550,-2,-2,0,-3,3,-18,-1,2,0
9555,4,1,0,1,1,-3,-10,-1,0
9560,-3,2,-5,-2,-7,3,2,2,0
9565,0,-3,3,-3,-6,-7,19,-5,0
9570,-3,-5,-2,3,0,-8,3,-1,0
9575,-3,-4,-3,3,8,1,-6,-1,0
9580,-1,0,-2,-4,-3,-6,2,2,0
9585,1,-5,-1,-3,-1,0,6,2,0
9590,0,0,-2,-1,0,-5,0,-2,0
9595,1,-1,-5,-5,-8,-3,-7,2,0
9600,-2,1,3,1,7,-5,2,-2,0
9605,-4,-3,-2,3,5,-4,7,5,0
9610,-1,-1,-8,-4,2,-5,0,-2,0
9615,1,3,4,2,1,5,-10,-2,0
9620,-4,-4,0,2,1,-3,4,-2,0
9625,-2,-3,1,0,0,-11,12,-5,0
9630,-1,1,-7,0,-2,9,1,4,0
9635,3,3,2,-3,-4,10,-12,4,0
9640,-1,0,-2,0,-5,10,0,1,0
9645,-5,1,0,1,0,-3,19,-2,0
9650,0,-1,-1,-2,-1,-11,2,-1,0
9655,0,-3,-1,-2,-5,-2,-2,-2,0
9660,2,-1,-1,2,-4,2,2,-2,0
9665,4,2,-2,1,-5,4,16,-2,0
9670,2,-6,-1,-1,-3,-5,2,-4,0
9675,1,0,3,-1,-2,4,-14,6,0
9680,1,0,-1,0,2,4,3,-5,0
9685,-3,-5,-2,-3,0,-5,13,-1,0
9690,0,7,4,2,1,5,0,2,0
9695,5,1,0,-2,-3,5,-10,-1,0
9700,4,-3,3,-4,-8,13,1,2,0
9705,-1,-2,-1,-5,4,0,9,0,0
9710,-3,4,-2,1,-3,-9,1,-4,0
9715,-4,-6,0,0,2,-1,-1,-8,0
9720,-2,3,0,0,-6,11,5,-2,0
9725,0,-2,-2,-2,-3,1,18,1,0
9730,2,-6,-1,-5,-1,-20,2,-3,0
9735,2,0,2,2,2,25,-4,-1,0
9740,0,-2,-1,-2,3,9,2,-5,0
9745,-5,-1,-3,4,4,8,16,-3,0
9750,-1,3,2,-1,-1,-2,2,-1,0
9755,-2,4,-3,0,2,-5,-9,0,0
9760,6,-1,4,1,1,5,4,1,0
9765,5,-3,-3,0,0,-4,15,0,0
9770,-7,-4,1,2,-7,-6,1,0,0
9775,-1,-2,-5,3,-3,-6,-12,2,0
9780,-2,1,-2,0,1,-5,2,-3,0
9785,-5,2,-6,-5,-2,-17,27,-3,0
9790,0,1,-5,-4,-2,2,5,-1,0
9795,0,4,2,-4,1,-3,-14,-1,0
9800,-6,-1,-10,-3,5,0,2,0,0
9805,3,2,-2,2,1,-3,8,1,0
9810,-1,-5,0,-7,-6,-10,3,2,0
9815,-3,-1,-1,-4,-6,-6,-13,2,0
9820,-2,-3,-3,-5,-2,6,1,1,0
9825,3,-3,-5,-2,-1,-8,13,-3,0
9830,-1,-2,-1,0,3,-9,4,-2,0
9835,-2,0,3,-1,7,5,-13,2,0
9840,1,1,-1,-1,2,12,2,0,0
9845,-4,-5,0,-1,2,0,17,-4,0
9850,-1,-1,-1,1,0,-12,2,2,0
9855,5,-2,-3,-2,1,-10,-18,-5,0
9860,-1,3,3,1,-5,2,3,2,0
9865,-2,-2,-1,1,1,3,20,-2,0
9870,-1,-5,-3,0,-1,-2,1,-2,0
9875,-3,1,1,0,-5,1,-20,-1,0
9880,-5,0,-1,5,0,12,2,1,0
9885,-4,-4,-2,2,-5,3,25,0,0
9890,0,-1,3,2,-1,-3,4,-1,0
9895,5,-1,-2,-7,-7,10,-25,4,0
9900,-3,-2,-5,-4,-2,2,-1,0,0
9905,-5,-7,0,0,0,0,19,-3,0
9910,-3,-4,-2,-3,-4,-3,4,-5,0
9915,2,1,-5,-4,-5,-1,-34,-2,0
9920,0,0,0,0,5,1,-3,0,0
9925,-4,-2,-10,1,-3,-2,16,2,0
9930,-5,-2,2,-2,0,-12,3,-1,0
9935,2,-2,-6,-4,5,-1,-13,0,0
9940,5,-1,1,-2,-4,-6,1,-1,0
9945,3,1,2,2,5,-5,16,2,0
9950,2,-1,-5,-1,-4,-14,2,-4,0
9955,-1,4,2,-5,-5,-3,-5,1,0
9960,-5,-7,1,1,1,10,0,-2,0
9965,1,-1,-1,-4,2,1,5,1,0
9970,-2,0,-3,-2,2,-7,0,-1,0
9975,-1,-4,-1,0,-1,8,2,-3,0
9980,3,0,-2,-7,-9,11,1,-3,0
9985,1,2,1,-2,-7,14,-8,-2,0
9990,1,1,-2,-5,-5,-1,1,-5,0
9995,-5,-5,2,1,6,-3,-1,1,0
10000,4,1,-2,-3,2,-9,3,-4,0
10005,4,-1,2,-2,0,4,3,5,0
10010,2,7,3,0,0,-9,-1,0,0
10015,-1,-2,0,0,5,-2,5,-1,0
10020,-2,-1,0,0,1,2,0,-3,0
10025,2,1,-3,-2,2,-2,4,-2,0
10030,1,-3,-4,4,11,1,2,0,0
10035,-3,-4,-1,-3,-4,-5,0,-7,0
10040,1,5,1,1,-1,4,1,-2,0
10045,-8,1,-5,-5,-6,-7,9,-6,0
10050,-1,1,0,2,0,12,3,-4,0
10055,-6,-8,-5,-2,1,4,-11,-1,0
10060,2,-6,0,0,3,2,-1,5,0
10065,1,1,4,0,-7,-8,9,-7,0
10070,-4,-1,4,-1,-2,-9,2,1,0
10075,-2,1,-3,3,6,-5,-9,-6,0
10080,0,-4,-3,-1,-3,5,0,2,0
10085,2,1,6,-1,-2,-4,15,-2,0
10090,-3,-3,4,0,5,-9,2,0,0
10095,0,0,1,-4,0,-7,-10,-2,0
10100,-3,2,0,0,2,6,0,-4,0
10105,-5,-4,-6,-2,-1,-12,15,-1,0
10110,-1,0,-4,2,1,1,4,2,0
10115,2,0,-1,2,2,3,-11,-1,0
10120,-7,-5,-3,-8,-3,0,-2,-3,0
10125,1,-4,-1,3,3,4,15,-4,0
10130,-3,-3,1,-2,2,-3,3,-2,0
10135,1,2,0,-1,-7,-2,-9,1,0
10140,-2,1,-3,-4,-5,-4,0,-3,0
10145,-4,1,-2,-1,-4,-2,19,-3,0
10150,1,-6,-9,-2,0,-7,4,-1,0
10155,-2,0,-1,-1,-3,-1,-7,-4,0
10160,-3,4,-3,-1,-4,3,-2,-3,0
10165,4,3,4,0,0,5,-1,3,0
10170,4,0,-6,3,-2,2,3,-1,0
10175,-6,-3,0,-3,1,-3,-11,1,0
10180,1,1,1,0,-4,-5,0,-1,0
10185,-2,0,3,-3,-3,-13,15,-5,0
10190,3,-4,2,-3,-6,3,5,1,0
10195,0,0,-3,0,-1,2,-13,5,0
10200,-1,-7,0,-4,-10,-6,-1,-5,0
10205,-3,-1,-5,2,2,-7,4,3,0
10210,-1,-1,0,-4,-10,-5,3,-4,0
10215,1,3,2,4,-7,8,-2,-2,0
10220,3,1,-1,-2,1,-5,-1,7,0
10225,-1,-5,-6,-1,3,-12,5,2,0
10230,-5,4,-2,1,4,11,5,6,0
10235,-5,-5,0,-1,0,5,-3,-2,0
10240,-2,2,-3,2,0,2,-1,2,0
10245,3,0,-1,0,2,-5,14,-1,0
10250,-3,-4,-3,3,0,-2,4,-2,0
10255,-1,4,-2,-2,-8,14,-10,-1,0
10260,2,-2,0,-2,5,16,-1,2,0
10265,-1,-4,2,-1,-2,-6,1,4,0
10270,-3,-6,4,-3,3,-7,4,-1,0
10275,-4,-2,-2,-4,-1,5,2,0,0
10280,-5,-4,-4,-4,-8,6,0,-2,0
10285,-1,4,-3,-5,-6,0,24,-5,0
10290,-3,-3,-8,-2,3,-10,7,-2,0
10295,-5,-4,-5,0,3,-3,-18,1,0
10300,-3,-3,-4,2,4,-3,-3,-1,0
10305,0,-1,-1,2,2,-7,15,-4,0
10310,-3,-3,1,-3,-1,4,6,0,0
10315,4,-4,-6,-2,-4,3,-10,-3,0
10320,1,2,-5,-5,-2,-5,-2,-4,0
10325,-6,-6,2,-2,-1,-7,14,3,0
10330,-2,-3,-3,-2,-1,-6,7,-2,0
10335,3,1,1,0,0,4,-22,0,0
10340,-2,1,-5,-3,-2,9,-3,-3,0
10345,-3,-5,-5,-4,-3,-2,17,-3,0
10350,-1,3,-3,3,5,-3,5,1,0
10355,2,0,2,-4,-2,1,-14,2,0
10360,-5,-2,-1,0,-3,4,-2,1,0
10365,-2,-5,-1,-4,-3,2,20,-2,0
10370,3,2,-2,-3,4,-1,6,1,0
10375,1,-4,-3,1,-6,14,-18,-2,0
10380,-1,0,-2,-2,-1,0,-5,1,0
10385,-1,1,2,0,1,6,17,-4,0
10390,2,2,-1,-6,-4,-5,8,-5,0
10395,-1,1,4,0,4,-5,-19,-2,0
10400,-4,-5,2,-4,-2,-9,-4,-6,0
10405,-3,-4,-5,-5,4,-12,8,2,0
10410,3,-4,2,1,1,-6,7,0,0
10415,-7,1,-1,0,-1,-12,-9,1,0
10420,4,-4,-4,1,1,12,-4,-1,0
10425,3,1,-4,-4,-4,4,-3,4,0
10430,-5,-4,-2,-4,-6,-12,3,-4,0
10435,3,-3,-2,-1,-2,-2,-10,-2,0
10440,-5,0,-2,-7,-7,1,-2,1,0
10445,-4,-4,-2,2,4,-6,15,-3,0
10450,5,2,-6,-3,-2,-13,5,0,0
10455,-5,-6,-2,-4,-1,4,-4,-1,0
10460,-5,-1,-5,-2,2,3,0,1,0
10465,-3,-4,-1,-1,-7,-1,10,-5,0
10470,-4,-4,-4,-4,-8,-6,5,-3,0
10475,-3,2,-3,2,1,1,6,0,0
10480,0,-3,-1,-5,-6,0,-4,-1,0
10485,-3,-1,0,-4,-5,-7,7,2,0
10490,-3,0,2,4,-4,-10,4,-3,0
10495,-1,0,-1,-1,2,0,12,-3,0
10500,2,-6,-1,0,0,5,0,-1,0
10505,0,0,-2,-4,-6,-2,-4,3,0
10510,-4,0,2,0,-5,-4,2,-3,0
10515,-1,-5,-2,-1,3,8,3,-1,0
10520,0,1,4,-4,-2,-3,3,-5,0
10525,3,5,0,-5,-7,-7,6,-3,0
10530,1,-5,-8,-4,5,-8,5,-1,0
10535,-2,0,-4,1,2,-4,3,3,0
10540,-1,-9,-3,-1,-2,6,-2,-2,0
10545,5,-1,-1,-3,-10,2,1,-2,0
10550,-1,-3,-3,-2,-1,-10,5,-1,0
10555,-3,-2,-1,5,9,2,0,-5,0
10560,-4,2,-3,1,5,-4,-3,-4,0
10565,1,5,2,0,-2,-5,6,-3,0
10570,-1,-1,4,5,-2,4,6,3,0
10575,-2,-5,-6,-8,-3,-1,9,-7,0
10580,1,6,2,-2,-4,2,-2,1,0
10585,-7,-2,-3,-1,0,-4,-2,0,0
10590,0,-1,2,4,3,2,5,5,0
10595,3,3,0,6,-2,-2,-11,2,0
10600,-2,1,0,-4,-2,1,-3,-2,0
10605,2,-5,-10,-3,5,-4,-5,2,0
10610,-1,-1,2,-1,3,5,5,-7,0
10615,-5,2,2,0,-1,6,-5,4,0
10620,-3,1,-4,2,0,0,0,-1,0
10625,-2,-4,1,-6,-2,-14,2,-2,0
10630,0,-4,3,3,2,2,4,3,0
10635,3,1,-9,-4,0,5,6,-4,0
10640,0,0,2,2,2,5,-3,-4,0
10645,-2,-2,2,-2,-1,4,4,1,0
10650,-3,3,-3,-1,4,1,3,4,0
10655,3,2,-1,2,0,5,3,-3,0
10660,-1,-3,-3,3,3,-1,0,0,0
10665,-2,-2,-4,-1,1,-2,3,-4,0
10670,3,1,-6,3,5,2,5,-4,0
10675,-1,2,1,-1,-5,2,2,1,0
10680,-1,-5,-3,-3,-4,4,0,-2,0
10685,0,1,1,0,-2,6,5,-4,0
10690,2,6,-3,-3,-8,-2,2,-4,0
10695,-6,-5,-1,-1,4,0,4,-2,0
10700,1,-4,0,-2,-6,2,0,2,0
10705,-4,-1,1,0,0,-9,1,-3,0
10710,-2,-1,-5,-5,-3,-8,5,2,0
10715,2,-2,0,0,-1,-4,-5,3,0
10720,-2,-6,-3,-6,-2,-4,0,-2,0
10725,0,0,1,-1,-3,-5,7,0,0
10730,-4,1,-1,-5,-7,-9,5,4,0
10735,-4,-6,1,0,3,4,0,-1,0
10740,2,2,-1,2,4,3,-2,2,0
10745,2,-6,-3,-3,-4,0,0,1,0
10750,-2,-1,2,-7,-5,-4,5,-3,0
10755,-2,-1,-2,-3,-8,0,8,-1,0
10760,-3,1,-1,4,1,0,2,6,0
10765,-4,-2,0,1,0,-7,8,-4,0
10770,-4,-7,-6,-2,-3,-4,5,-4,0
10775,-5,-3,-3,-2,-1,0,-6,-3,0
10780,-4,-7,0,2,0,6,0,-2,0
10785,6,-2,2,0,0,-8,10,-2,0
10790,-4,-2,-4,-4,-5,-8,5,-7,0
10795,3,4,0,-4,0,8,-5,-1,0
10800,1,-2,-2,-5,-1,9,-2,2,0
10805,-4,2,-1,0,3,-2,8,1,0
10810,-6,-8,-1,0,3,-6,6,-4,0
10815,1,-4,1,-1,-4,1,-17,1,0
10820,1,0,2,3,-6,3,-2,-5,0
10825,-4,-4,-2,-1,3,-8,14,1,0
10830,5,-1,1,-6,-3,-2,7,-3,0
10835,3,1,-3,1,1,7,-14,1,0
10840,-1,0,-3,-2,1,2,-3,-4,0
10845,-4,-5,-3,-1,-5,-3,8,-1,0
10850,-1,1,-7,0,-7,-2,5,2,0
10855,-4,-3,-1,2,1,1,-7,3,0
10860,1,0,-3,0,-2,-2,-1,2,0
10865,0,-1,-6,-2,0,-19,11,-2,0
10870,-1,1,1,2,4,-3,4,2,0
10875,4,1,-4,-3,-1,9,-1,0,0
10880,-3,1,-4,1,-2,-3,-1,-1,0
10885,-4,-5,-6,-1,2,-5,8,-1,0
10890,2,-4,-4,0,1,-10,2,-2,0
10895,0,6,1,-2,2,1,-7,-5,0
10900,-2,0,1,2,9,5,0,-2,0
10905,0,-4,-7,-3,-3,-5,4,-4,0
10910,-2,-4,-4,-9,0,3,5,-3,0
10915,-2,4,6,3,6,5,-7,4,0
10920,-5,-5,-1,-3,0,-6,1,5,0
10925,-1,0,-3,-2,0,-3,3,5,0
10930,-2,1,-1,6,0,-1,4,5,0
10935,3,-2,-1,1,0,9,2,0,0
10940,-1,-2,0,-5,-2,0,-1,1,0
10945,3,-1,4,-4,-2,-3,10,-6,0
10950,0,2,1,0,-8,-2,-1,-2,0
10955,-2,0,-2,-6,-5,2,0,-1,0
10960,0,2,3,2,-1,1,3,2,0
10965,-8,1,2,-3,-7,2,2,-2,0
10970,2,1,1,1,0,0,0,-4,0
