Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8
28850,4,7,11,-80,-24,-19,-13,2,
28855,10,-8,-21,55,13,7,18,-2,
28860,-13,-19,-15,0,-2,-8,-4,7,
28865,10,1,29,10,22,10,7,-1,
28870,-6,14,-54,85,37,1,6,2,
28875,-5,-19,50,-60,-17,1,-10,-17,
28880,2,-1,-38,-38,-91,-19,-15,5,
28885,11,2,-8,62,19,10,1,-34,
28890,-1,35,-5,-15,3,-2,7,60,
28895,2,-12,39,14,65,20,33,-32,
28900,10,11,-15,-5,0,-11,-8,18,
28905,-17,-43,4,-47,-30,-15,-39,-41,
28910,0,-10,-1,-21,-76,-10,-10,-20,
28915,-10,40,-22,9,-34,-28,-11,13,
28920,20,-14,-7,21,38,19,26,14,
28925,-15,-11,30,6,41,6,-13,1,
28930,14,-15,-10,-4,36,-10,-3,1,
28935,-32,23,7,20,-28,43,-41,-69,
28940,21,16,-29,28,-36,-24,8,74,
28945,21,24,19,-54,3,-11,12,6,
28950,-7,-20,1,-7,-7,-6,-1,-13,
28955,-10,-5,15,42,91,-6,11,-51,
28960,-41,8,27,-37,12,5,-6,-11,
28965,7,-39,-39,-74,-99,-13,0,56,
28970,4,2,-36,94,-27,-7,-4,-20,
28975,27,12,-10,-7,-8,-5,-1,12,
28980,3,32,18,28,27,-2,11,-2,
28985,-7,-18,1,-25,38,6,33,-15,
28990,-6,21,-13,-4,19,40,-4,-8,
28995,-12,-16,-20,-7,-24,-34,-38,25,
29000,10,12,-35,1,0,12,0,-33,
29005,-10,-5,-14,-13,-39,-14,5,2,
29010,10,9,28,-48,13,-1,1,8,
29015,-15,-28,-3,78,33,6,36,-6,
29020,6,29,-1,32,13,15,-3,-26,
29025,3,11,-9,-61,-33,17,17,52,
29030,3,15,-5,64,-7,-2,4,21,
29035,3,5,4,-65,-32,-25,-14,0,
29040,-8,-22,14,43,41,-8,-8,-59,
29045,-18,-8,-13,19,66,8,16,7,
29050,29,7,68,-16,-40,24,9,102,
29055,2,-24,-19,-38,-37,-3,-23,-3,
29060,10,2,10,-7,-22,-17,-6,-24,
29065,5,36,-19,25,17,1,-12,-17,
29070,-26,-54,-29,-12,23,-5,3,-33,
29075,-5,16,23,10,12,6,6,-2,
29080,-19,-55,-17,5,10,9,-2,4,
29085,5,6,-81,54,2,9,-24,-4,
29090,19,33,31,-6,-29,-14,0,-12,
29095,-6,-4,-79,-26,-8,1,17,12,
29100,-26,-38,2,-33,-9,-12,-30,-34,
29105,-1,20,37,28,27,2,12,65,
29110,-3,-18,-4,-4,19,12,3,5,
29115,1,-24,-12,-18,-24,-6,-5,-15,
29120,3,5,-42,1,-6,-7,-3,-1,
29125,0,27,23,9,9,-4,-6,-27,
29130,-8,1,2,-41,-7,-1,-14,-6,
29135,-5,-22,-16,12,-9,-5,-1,16,
29140,16,13,32,21,0,4,18,19,
29145,7,-7,24,-7,-9,-3,-13,-18,
29150,-9,6,12,-42,-2,-7,0,-7,
29155,0,4,9,-9,-7,-2,-2,16,
29160,21,13,1,68,53,18,8,9,
29165,-20,-6,-15,13,-11,5,5,-25,
29170,-10,-23,-6,-59,-42,-37,-27,-22,
29175,-3,12,17,-18,-24,-2,-12,18,
29180,-9,-20,-12,-31,-21,-7,4,12,
29185,22,37,-2,10,25,12,19,-1,
29190,-30,-10,-7,59,41,10,2,-8,
29195,11,-10,-19,64,-1,0,-7,-36,
29200,-6,10,-1,-38,-18,-6,6,28,
29205,26,6,9,-20,-1,0,6,-5,
29210,-5,-6,6,-15,-3,1,8,-17,
29215,13,14,16,-18,-6,-2,-5,-15,
29220,-20,-5,18,-5,-2,-6,-3,-7,
29225,-8,-19,-7,15,-13,1,4,-23,
29230,-28,-25,8,22,30,-1,-11,-16,
29235,3,-38,-19,-33,-25,-7,0,79,
29240,25,40,0,-33,-20,-17,-1,-31,
29245,-1,4,-3,25,21,8,4,21,
29250,5,-8,19,-63,-19,9,2,-31,
29255,5,5,1,41,24,-3,9,-18,
29260,-13,-21,-18,-3,-17,-11,-8,17,
29265,-16,-12,-12,-26,-11,-2,2,-12,
29270,-17,-19,-3,3,-6,-3,-7,-26,
29275,22,14,21,-9,9,7,3,37,
29280,21,25,-39,52,-11,-6,8,-1,
29285,11,4,-7,44,47,17,-8,-8,
29290,-15,-29,-20,-4,7,-5,-2,1,
29295,6,19,28,-56,-39,-3,-5,-27,
29300,-11,1,-18,-31,-9,-23,-9,18,
29305,-32,-33,8,22,-4,7,-18,21,
29310,41,30,21,33,39,20,20,-19,
29315,18,9,-11,-25,15,-2,20,63,
29320,-7,-24,-23,8,-12,1,-5,-21,
29325,-4,1,21,-16,-23,-17,-7,-28,
29330,-14,0,-28,-3,-7,-4,-3,7,
29335,-12,13,6,-32,-11,-1,-12,-19,
29340,4,-5,8,-13,-11,10,3,-10,
29345,11,-1,5,-8,9,-46,0,12,
29350,0,8,-5,26,6,23,-4,8,
29355,-15,-17,25,66,25,7,-3,-10,
29360,18,17,-36,-13,-5,24,1,5,
29365,11,15,12,3,-19,-6,-7,-11,
29370,11,13,2,-2,6,-30,9,21,
29375,-22,-20,0,8,16,14,-7,-20,
29380,-38,-32,5,12,-8,-3,-17,-21,
29385,-4,-26,2,5,-31,-17,-11,-9,
29390,7,95,-22,7,-2,-7,6,1,
29395,21,-8,-26,5,5,14,25,-1,
29400,26,21,33,-82,-3,7,7,15,
29405,-21,-4,-34,80,54,30,12,-21,
29410,-2,-24,2,6,-19,-22,-17,12,
29415,-9,5,5,-31,-4,-3,-4,-22,
29420,-17,2,20,-3,-6,-18,-5,16,
29425,3,2,-25,-52,-6,16,2,46,
29430,28,-1,29,9,24,25,29,-16,
29435,-4,3,-38,-2,-30,-28,-37,-8,
29440,-6,-14,8,-17,0,-1,2,-1,
29445,-19,-33,-12,-24,-39,-11,-10,-20,
29450,5,4,18,-10,8,5,-3,5,
29455,-9,-14,4,13,16,2,-7,22,
29460,-16,-8,9,81,65,-3,8,-27,
29465,9,26,20,-68,-68,7,-8,1,
29470,31,8,-74,-9,-16,-4,-2,39,
29475,7,1,4,1,-22,-13,6,-16,
29480,-1,-15,18,-17,6,1,9,-3,
29485,-10,-11,13,25,52,19,17,-44,
29490,-29,-17,26,-28,-11,6,-12,13,
29495,-4,-5,-36,54,-13,-19,-14,15,
29500,10,-17,2,-55,-58,-19,3,-18,
29505,9,-8,1,21,-9,-22,-8,-1,
29510,5,10,7,14,19,25,19,-16,
29515,-2,12,22,-1,35,7,13,-9,
29520,-12,4,17,-82,-6,16,1,47,
29525,10,20,-11,78,-2,-8,-6,-8,
29530,-6,21,-9,55,34,11,-25,25,
29535,0,4,-7,-37,-22,-12,-7,4,
29540,12,27,5,11,27,8,11,22,
29545,-13,-21,4,-68,-16,4,6,20,
29550,-9,-7,13,-22,-26,-17,-9,-22,
29555,-17,0,-57,7,6,-3,-30,-25,
29560,-6,-15,30,3,-36,-4,-7,32,
29565,7,6,4,-22,12,-7,4,-2,
29570,-3,-14,-1,-33,-35,-13,-31,-1,
29575,-6,-5,50,11,61,41,47,-20,
29580,3,-6,-8,34,22,12,-9,-2,
29585,-5,16,-17,44,-5,-48,-20,2,
29590,2,-40,40,-43,-57,-12,-20,-16,
29595,30,42,9,-77,-24,11,-6,5,
29600,0,17,-6,101,41,11,9,39,
29605,-27,-20,30,-13,17,23,8,-11,
29610,-2,17,-1,30,53,9,14,-18,
29615,-3,-8,13,-11,-36,-16,-21,24,
29620,4,3,6,-23,-29,-10,-17,-62,
29625,11,4,20,-38,-67,7,19,19,
29630,-6,-11,9,-3,-1,-22,-4,2,
29635,-22,-36,46,29,53,26,17,-36,
29640,-2,21,-17,-17,4,-3,-11,1,
29645,0,-30,10,-12,33,-22,-25,-22,
29650,-14,8,3,-78,-73,8,21,2,
29655,29,15,-12,41,3,4,-4,70,
29660,-14,-39,-14,40,42,1,62,-8,
29665,3,35,7,-35,5,-6,-10,18,
29670,0,-13,-4,32,20,23,2,-5,
29675,-34,-12,-21,-32,13,-5,-26,-65,
29680,3,-25,-6,-86,-88,-51,-20,57,
29685,40,39,-6,-12,-20,-17,15,-26,
29690,10,18,0,58,52,10,16,0,
29695,-6,-4,33,-35,-22,-13,40,-23,
29700,-17,-15,1,-26,12,37,-64,-36,
29705,-22,-19,-18,76,3,6,18,4,
29710,-18,-20,-5,4,4,-55,-2,-6,
29715,28,4,10,26,31,41,28,45,
29720,22,28,-15,42,42,6,-14,-43,
29725,3,-16,-21,-102,-105,-19,-19,20,
29730,-1,-10,7,39,-3,-34,-14,-37,
29735,-22,-16,-9,-24,28,-4,12,9,
29740,5,17,53,70,96,-35,23,-8,
29745,-1,10,-48,-47,-44,52,-39,9,
29750,-20,-39,-22,10,-59,-9,-14,1,
29755,40,2,-12,-12,-19,-31,-27,52,
29760,-7,-7,16,-21,15,14,14,-19,
29765,-23,-9,17,117,127,39,48,-17,
29770,7,9,-16,-121,-56,-21,-26,0,
29775,-14,5,1,-7,-54,12,-18,-26,
29780,12,13,-12,-29,-61,-10,28,50,
29785,9,-20,-12,111,64,-15,-22,-7,
29790,-10,3,17,-31,46,58,42,15,
29795,-12,-2,7,14,22,-27,-9,-61,
29800,-12,-17,7,-5,-49,4,-2,10,
29805,-3,0,8,-61,-48,-24,-6,-11,
29810,37,33,-25,51,18,8,-22,34,
29815,-21,-23,5,4,-22,-7,58,-26,
29820,16,4,4,32,57,23,2,-6,
29825,-7,29,25,36,64,47,49,15,
29830,9,15,-28,-75,-49,11,-41,-3,
29835,-14,-21,2,-65,-80,-49,-58,-30,
29840,-22,-45,-28,3,-37,-41,-2,-7,
29845,48,45,-8,24,10,5,6,20,
29850,-11,-17,17,39,98,9,36,15,
29855,28,36,-23,-8,36,80,-2,51,
29860,-18,-7,-14,-20,-5,-4,-43,-48,
29865,-15,-16,-11,-75,-104,-35,-21,-36,
29870,-25,-30,31,13,16,-41,-8,13,
29875,12,19,-7,107,56,13,18,32,
29880,1,18,-1,-90,-11,33,25,-34,
29885,5,-40,14,-31,37,16,28,43,
29890,13,52,-50,63,-20,-22,-45,-25,
29895,-9,-13,39,-44,-58,-33,21,5,
29900,8,27,-39,81,33,45,0,-3,
29905,-15,-41,3,-23,-6,-44,-20,-17,
29910,-22,-21,28,22,42,11,17,-14,
29915,4,31,20,3,63,0,16,-20,
29920,19,21,-35,-33,-99,33,-21,47,
29925,-2,-27,-35,-21,-10,-34,-37,-4,
29930,-15,-20,12,34,12,-9,0,-28,
29935,4,24,24,-26,26,-27,0,-7,
29940,-6,-10,3,56,22,8,22,-4,
29945,5,22,6,-25,10,24,13,41,
29950,-4,-4,-5,15,15,2,-10,-9,
29955,-13,-2,-7,5,-38,-9,-21,-38,
29960,-13,-26,29,-1,19,-3,8,-1,
29965,24,52,13,-26,12,17,-5,14,
29970,-2,-4,16,-33,-15,-7,24,6,
29975,-2,-29,-27,-76,-111,-31,-53,-24,
29980,-4,0,22,4,-17,-20,-19,-21,
29985,-27,-21,-22,28,40,6,23,5,
29990,22,19,41,15,20,26,18,1,
29995,-6,-16,9,20,72,26,0,-3,
30000,19,15,-18,15,-17,-49,11,5,
30005,4,-11,4,22,-28,37,-19,14,
30010,-4,21,10,-41,-42,-3,-24,-21,
30015,-8,-15,-9,23,7,-28,4,16,
30020,-3,-3,-2,-33,32,5,5,-17,
30025,-20,-18,13,-24,0,3,-1,-30,
30030,13,0,-30,42,-28,-13,-18,40,
30035,22,9,40,21,20,5,-9,4,
30040,-14,6,-12,6,19,10,0,-28,
30045,-8,6,-13,12,-31,-16,-8,-28,
30050,-16,-49,9,-49,-9,16,15,16,
30055,-3,3,11,35,-19,-13,12,-2,
30060,7,-25,18,27,3,-22,-5,17,
30065,6,32,12,16,20,8,10,-9,
30070,5,4,11,25,61,43,15,-43,
30075,-16,1,-15,-79,-34,0,2,52,
30080,-5,-12,-31,15,-13,-8,-24,-16,
30085,-13,-6,4,-17,-38,-27,-17,-15,
30090,3,-9,-28,-70,-36,-20,1,-14,
30095,29,4,-36,81,19,2,-1,19,
30100,14,43,32,-40,14,17,22,5,
30105,-18,-24,-4,3,12,-10,-5,-37,
30110,-15,3,2,74,34,-21,5,27,
30115,-2,3,-2,14,2,45,-5,-9,
30120,-12,-27,-10,-51,-40,-45,-2,8,
30125,19,0,12,11,-29,23,2,6,
30130,30,23,-18,-37,7,47,6,12,
30135,-36,-19,5,14,2,-23,-9,-31,
30140,12,39,5,61,38,0,14,-2,
30145,-13,-31,-17,-7,30,5,-12,11,
30150,0,-17,22,7,-76,-47,2,-2,
30155,18,12,-17,-31,-25,-3,-2,22,
30160,7,-1,9,-26,-3,10,-11,-16,
30165,7,34,20,73,87,-12,12,5,
30170,-18,-4,-2,-110,-49,36,6,-4,
30175,-24,-22,-48,-13,-21,2,-31,-36,
30180,-1,-13,29,-22,-23,-34,-18,0,
30185,16,9,-7,-26,-14,-11,12,55,
30190,1,-3,35,86,58,-3,11,13,
30195,2,9,27,-9,27,-9,13,-40,
30200,-17,-3,-12,-12,26,42,-17,-18,
30205,-9,-19,-20,-18,-62,-13,-15,-10,
30210,15,-4,19,4,-32,-33,-3,-6,
30215,-13,5,3,-60,-23,3,25,-12,
30220,0,-12,-16,48,40,8,4,43,
30225,10,25,5,61,30,-5,1,-9,
30230,-18,-9,12,-27,7,12,0,-6,
30235,5,-4,-30,36,-36,2,-26,-9,
30240,6,16,36,-14,-3,-24,-8,-1,
30245,-12,-5,20,-11,29,11,16,23,
30250,13,7,-37,-9,-41,-8,-8,-8,
30255,-12,-21,19,-36,-24,-11,3,10,
30260,-17,-14,16,4,-8,0,-7,-30,
30265,16,21,26,9,13,9,3,-16,
30270,-4,20,-18,9,42,-4,1,38,
30275,6,-10,-10,20,24,10,0,-17,
30280,-13,-2,8,0,-33,-6,-22,-10,
30285,37,0,0,-21,-13,-10,-6,32,
30290,-17,-11,-3,-20,14,11,33,1,
30295,4,10,-13,39,7,1,2,9,
30300,-19,-34,8,-1,1,7,-21,-24,
30305,-9,-11,11,-22,-4,11,-10,-12,
30310,-8,22,-19,36,14,5,-11,-29,
30315,14,-21,4,-16,-14,-12,19,64,
30320,27,36,8,-63,-33,-14,20,3,
30325,-23,-25,14,8,-3,1,0,-18,
30330,-6,-28,-12,-8,5,-5,-18,-30,
30335,-25,-10,16,12,46,8,-1,-22,
30340,12,8,16,-16,-11,8,15,42,
30345,-34,-21,-23,-30,-30,-5,-13,-46,
30350,36,14,31,81,32,2,3,8,
30355,29,43,-26,43,25,1,8,32,
30360,-16,-33,-6,-9,-7,1,9,-12,
30365,-9,11,3,4,-8,-8,-9,13,
30370,-18,-23,-15,-59,-28,-7,-8,-51,
30375,-18,-24,-4,-17,-12,-7,-14,4,
30380,16,19,14,42,39,17,11,4,
30385,-12,2,8,-22,-20,-18,-6,5,
30390,26,38,-4,35,21,4,5,39,
30395,17,16,2,-58,-29,-6,-5,38,
30400,-15,0,-21,43,18,3,-6,-38,
30405,-13,-24,2,5,13,13,5,-12,
30410,1,-7,23,-58,-47,-12,-7,21,
30415,-8,-19,-35,33,29,-10,0,-19,
30420,-6,13,37,-8,42,21,-3,1,
30425,18,13,-31,75,11,15,10,43,
30430,-7,-22,2,-34,-53,-32,-12,1,
30435,-12,-4,40,-27,-17,-10,-15,-43,
30440,13,5,-59,-19,-6,-10,-1,11,
30445,7,13,9,12,29,2,12,-16,
30450,-15,5,-7,-5,29,16,-2,49,
30455,-16,-34,7,-36,-6,10,15,-19,
30460,-7,10,10,11,-4,-6,-19,14,
30465,18,2,-17,-26,-35,-28,-10,-44,
30470,-6,18,4,5,-5,-4,-16,-4,
30475,33,12,12,-64,14,13,28,34,
30480,-4,-1,-29,90,34,17,21,56,
30485,6,8,0,-78,-15,-10,5,-12,
30490,-26,-32,0,-16,-24,-5,-4,-34,
30495,-8,-2,2,31,-2,-8,-5,-29,
30500,-20,-26,-3,-34,-20,-11,-4,-10,
30505,14,-2,23,-3,9,-25,14,16,
30510,-5,8,17,16,12,41,9,-3,
30515,4,3,-22,9,16,10,-15,2,
30520,1,5,33,-15,-46,-19,-4,-1,
30525,-9,-24,2,-25,-15,-7,-1,0,
30530,6,7,-23,19,37,0,-2,-24,
30535,-6,21,24,20,9,5,-6,40,
30540,-10,-9,-1,14,0,16,2,-38,
30545,-14,-14,-4,-14,-47,-17,-24,11,
30550,15,-21,-8,30,13,-10,9,-22,
30555,15,29,-4,-33,-16,1,3,45,
30560,12,10,-1,26,20,-6,0,-21,
30565,-10,-8,38,39,41,25,1,-12,
30570,-21,0,-32,-69,-14,-2,3,-15,
30575,-13,-13,5,0,-17,-19,-20,-8,
30580,13,-2,25,-7,-15,-6,-13,-1,
30585,22,13,-14,-23,-16,9,7,8,
30590,-8,5,13,-25,-8,-9,-17,19,
30595,-18,-3,13,37,21,2,11,-16,
30600,38,10,-3,4,30,3,16,5,
30605,-13,10,-2,-24,1,32,-4,-10,
30610,6,-10,-6,97,4,-19,-6,-10,
30615,0,9,1,-38,-41,-2,-3,42,
30620,-21,-29,-25,-29,-24,3,7,0,
30625,6,26,5,55,50,0,11,-10,
30630,15,12,-13,43,27,13,18,12,
30635,-15,-8,27,33,76,32,13,-24,
30640,-34,-31,7,-43,-82,-32,-11,-26,
30645,-7,-30,-32,-39,-77,-48,-42,17,
30650,12,32,8,-37,-15,2,3,37,
30655,20,1,-5,22,7,-2,-15,-6,
30660,-11,0,-3,11,41,31,29,3,
30665,-5,5,2,55,68,16,5,-37,
30670,-33,-45,33,-38,5,5,-14,-12,
30675,20,17,-74,5,-84,-19,-10,0,
30680,-7,-7,-11,-46,-17,-29,-18,20,
30685,20,5,-4,-5,-13,2,13,-26,
30690,-2,-1,10,68,98,39,23,8,
30695,-3,-9,36,-21,4,15,2,-45,
30700,-4,1,-24,24,-22,4,-18,27,
30705,-24,2,6,-44,-37,-15,23,-11,
30710,19,-22,19,15,3,-14,-2,-13,
30715,-35,-2,37,94,88,11,10,0,
30720,26,45,-8,-80,-78,-14,-12,-13,
30725,-1,-27,2,7,-22,-3,-19,35,
30730,4,12,11,-78,-52,-4,43,29,
30735,5,-23,8,38,2,-9,-2,-5,
30740,-19,3,13,26,71,12,7,-12,
30745,-17,0,9,-30,14,12,1,-17,
30750,-10,-6,-4,83,30,4,-25,-6,
30755,11,0,-14,-72,-67,-25,-20,-15,
30760,-11,-15,24,-82,-79,-30,-30,5,
30765,-12,-34,-22,76,6,-6,26,13,
30770,76,60,15,-1,32,13,1,-1,
30775,-16,15,22,-11,35,18,24,-5,
30780,1,-6,-48,43,36,28,-22,-9,
30785,-26,-23,4,-18,-37,-18,-28,-19,
30790,-35,-36,-16,-72,-61,-30,-35,-19,
30795,15,-1,-10,48,24,4,20,37,
30800,-3,-8,-10,-23,-18,-3,18,28,
30805,36,42,-19,54,87,39,23,-14,
30810,-18,-4,6,-50,4,1,-8,-29,
30815,1,9,-23,8,-68,-19,-34,-57,
30820,20,6,23,-44,-56,-10,35,53,
30825,6,15,-19,55,4,-21,-26,8,
30830,-37,-30,8,27,38,-2,-6,-26,
30835,41,45,2,-66,-9,10,-2,17,
30840,-17,-8,-5,34,99,21,47,-37,
30845,18,20,7,-102,-67,-19,-66,-2,
30850,-2,0,-43,-74,-86,-25,-6,53,
30855,-6,-44,24,-51,-13,-16,6,-2,
30860,-3,2,15,61,39,4,16,-7,
30865,-6,3,29,-28,44,11,26,-3,
30870,-2,-4,-7,26,-3,7,-23,-12,
30875,-14,-15,-11,14,-22,17,18,-29,
30880,5,-15,-20,-8,1,-17,-31,53,
30885,36,23,20,40,36,17,45,53,
30890,-11,10,-6,-34,18,3,2,-28,
30895,8,-11,-20,-32,-6,-13,-16,36,
30900,-14,1,43,14,-30,-3,-19,-27,
30905,18,16,-13,-9,-27,-10,9,40,
30910,3,21,13,69,81,17,-2,-3,
30915,-36,-21,26,-85,-14,-6,-5,-34,
30920,-7,-14,-1,14,-78,-28,-45,-43,
30925,17,-4,-21,18,-11,-11,-30,50,
30930,27,36,1,9,-19,-11,15,3,
30935,-15,-8,28,70,51,17,8,-41,
30940,-7,6,-5,-87,-11,8,69,12,
30945,-10,-5,10,70,64,17,10,-6,
30950,-17,-46,0,-39,-42,-12,-21,-32,
30955,15,13,-10,24,-15,-13,-14,5,
30960,18,-5,-6,-10,5,-3,-8,-13,
30965,-13,1,-6,-41,10,17,6,10,
30970,6,7,7,52,41,17,23,-2,
30975,0,17,31,-40,-24,-42,-26,-2,
30980,-9,-2,-20,-43,-89,-22,-44,-11,
30985,-35,-33,15,8,40,-11,0,-18,
30990,13,4,-27,-65,-3,29,11,19,
30995,6,4,29,51,28,-4,15,-5,
31000,6,12,-22,-6,-24,27,-23,-2,
31005,0,-24,-13,27,-19,-3,-6,-29,
31010,-2,-5,53,4,-42,-23,5,30,
31015,19,29,-23,6,16,14,9,38,
31020,6,-17,-19,36,82,23,48,-2,
31025,-15,5,31,-49,13,19,20,-55,
31030,-33,-16,-25,84,11,-8,-71,-17,
31035,-14,-30,5,-45,-36,-36,-1,-40,
31040,31,37,7,13,20,-12,-5,20,
31045,10,-3,-10,-128,-88,5,8,13,
31050,12,9,-2,-13,-14,-4,41,32,
31055,-21,22,4,45,64,24,-1,-5,
31060,-18,2,11,15,62,-10,-12,-36,
31065,4,-26,-10,24,-51,-12,-15,-17,
31070,3,30,-5,-84,-70,-5,-7,0,
31075,-12,-16,3,64,32,4,5,99,
31080,-29,-36,-20,-7,8,-5,-17,-39,
31085,19,1,47,29,61,-12,40,-3,
31090,32,16,-30,92,9,40,-2,64,
31095,-6,-17,15,-122,-101,-8,-6,-44,
31100,-4,24,16,26,-13,-19,-17,32,
31105,-14,8,-6,11,-8,-8,-2,-9,
31110,-22,-53,37,19,42,-8,-10,-31,
31115,3,32,29,23,34,16,11,-9,
31120,-18,-39,18,62,7,28,-19,-11,
31125,18,17,-42,-27,-32,-6,-11,78,
31130,9,19,23,-12,-13,-12,40,-18,
31135,-25,-4,-21,9,12,1,-24,2,
31140,25,-6,36,-30,22,-22,11,-24,
31145,-2,2,-16,61,66,59,3,-17,
31150,-6,-19,-34,7,-45,-8,-14,-8,
31155,3,-25,-18,-108,-108,-57,-3,-6,
31160,-3,5,-7,15,26,-35,-11,4,
31165,36,42,0,35,46,33,42,14,
31170,-32,-21,-21,-116,-66,-9,-20,-34,
31175,21,26,-2,14,14,29,2,21,
31180,-7,-8,-16,72,-4,-15,5,-1,
31185,-30,-22,9,0,-3,-13,-47,-70,
31190,-10,0,6,-16,23,-27,9,30,
31195,32,14,-16,6,26,36,52,63,
31200,11,24,-13,-2,-30,21,-2,-8,
31205,-28,-48,4,-59,-47,-35,-25,-15,
31210,-3,-9,-16,3,11,-6,6,-36,
31215,-15,-9,2,14,28,4,-15,-19,
31220,4,-2,4,9,61,4,15,5,
31225,8,6,3,-15,-54,12,-9,36,
31230,-1,-24,-28,-74,-70,-31,-14,-6,
31235,30,32,-13,35,6,-21,-9,-13,
31240,-30,-11,-12,-19,14,21,7,-38,
31245,-19,-17,6,31,13,-18,-14,15,
31250,9,-24,1,-1,43,22,21,43,
31255,-7,22,-16,-39,21,11,-2,-26,
31260,19,31,15,-6,-39,-8,-12,0,
31265,-9,-9,-5,-26,-13,-7,-3,-30,
31270,-6,19,11,36,10,4,5,11,
31275,-33,-52,-1,-15,11,-10,0,-41,
31280,3,8,27,-11,42,41,22,10,
31285,38,17,-19,66,-38,-12,-22,48,
31290,8,23,2,-49,-57,-1,23,-9,
31295,2,9,-8,31,2,-26,-18,17,
31300,8,-29,-7,-10,16,-6,-5,-7,
31305,-32,-12,-11,-30,20,7,4,1,
31310,21,28,3,45,48,12,6,11,
31315,-2,-9,-21,-8,-22,6,-2,-12,
31320,-3,-9,6,0,-25,4,8,21,
31325,-12,17,-14,-18,48,-7,-7,-37,
31330,-9,-12,21,-13,-16,-17,-17,4,
31335,-4,-31,-5,10,21,16,1,23,
31340,31,21,14,42,-9,-4,6,29,
31345,-14,28,20,-32,-7,-1,8,-28,
31350,-2,9,15,-17,-28,-15,-12,0,
31355,-7,-43,6,-26,21,3,-3,30,
31360,-5,-31,-8,13,-40,3,3,18,
31365,10,17,5,60,46,15,10,-11,
31370,-13,17,-5,-11,5,-3,-7,-26,
31375,-1,-30,10,18,-41,-1,-31,-41,
31380,23,15,9,-39,-12,-21,-9,18,
31385,-6,4,-15,-27,-11,1,14,50,
31390,-5,5,20,64,52,-3,-7,-29,
31395,-25,-3,-25,-26,-13,4,-2,-59,
31400,-14,-13,-4,20,14,9,-23,-14,
31405,13,-21,18,-54,-44,-25,4,86,
31410,9,0,-18,48,22,-2,-7,-39,
31415,5,9,11,26,-5,-14,13,48,
31420,4,24,-3,-54,-17,2,3,-24,
31425,-21,10,3,-6,-10,2,-9,-30,
31430,6,-22,7,-75,-15,-9,1,28,
31435,11,6,-2,120,44,20,7,29,
31440,3,4,6,-19,-6,5,12,-13,
31445,8,-2,-9,-9,-30,-13,-7,18,
31450,-12,-2,19,-32,13,-1,-3,-34,
31455,-11,15,-3,-31,7,7,-1,-16,
31460,-4,-46,0,5,10,-7,3,10,
31465,-11,-13,-4,4,-13,-9,-16,-40,
31470,9,-1,-29,-40,-11,5,5,12,
31475,2,-1,-5,14,-30,-1,8,4,
31480,3,22,20,-18,4,-5,1,4,
31485,-5,-8,28,-6,5,1,-6,-52,
31490,-29,-14,0,16,15,6,-12,-18,
31495,29,-1,-8,40,-9,-14,-4,24,
31500,-6,17,-11,-62,-13,5,-23,12,
31505,17,-8,25,2,-27,-4,12,5,
31510,24,19,-8,45,17,19,10,12,
31515,-11,20,6,24,25,-1,-2,19,
31520,-5,-4,21,0,-5,-8,-2,-31,
31525,-26,-28,9,1,25,6,-3,-10,
31530,8,-2,13,4,13,5,-6,1,
31535,-2,-17,-16,-74,-21,2,7,-27,
31540,-16,-7,-24,83,23,-2,-1,20,
31545,13,11,-10,-17,-25,2,-12,-5,
31550,-26,-22,-15,-5,-30,-6,3,-4,
31555,54,23,20,-11,-6,-11,-4,18,
31560,-22,29,-16,-34,17,1,-1,-11,
31565,15,-16,1,4,14,0,-11,-13,
31570,-10,9,19,10,-7,0,1,15,
31575,12,35,21,25,17,2,-3,-6,
31580,-28,-1,13,-6,-6,-9,-8,-26,
31585,12,-6,1,-17,10,-4,-13,45,
31590,7,1,-17,30,-12,2,27,-8,
31595,-34,-26,9,-35,-34,-9,-3,-23,
31600,16,-18,-26,0,18,12,1,-8,
31605,-10,30,8,56,12,4,-16,-14,
31610,-18,-14,1,-24,0,-15,1,-11,
31615,-17,-30,-3,-7,-9,2,-10,19,
31620,36,-5,-15,-15,4,9,1,-16,
31625,18,65,3,-10,-9,-18,13,26,
31630,3,18,-20,9,16,9,-15,-16,
31635,-22,-39,-11,9,10,27,13,-16,
31640,-3,-11,-12,-3,-6,-7,1,-19,
31645,-23,-37,6,-22,8,-1,7,9,
31650,22,8,12,18,-30,-10,-23,-29,
31655,-31,-7,-6,-30,-12,-33,-30,-19,
31660,-1,-6,-17,11,-8,1,5,41,
31665,18,-2,-31,31,9,12,27,-19,
31670,22,28,-2,-3,-2,0,6,22,
31675,25,14,-9,5,25,16,-2,6,
31680,-27,4,13,-27,-10,-1,9,15,
31685,-27,-21,6,27,27,-11,6,-28,
31690,-12,-19,3,-23,-10,1,-18,18,
31695,11,-2,-13,-16,-20,-23,-12,-3,
31700,5,3,-10,-10,-30,-15,-17,-43,
31705,-5,-16,-2,-62,-8,13,4,23,
31710,4,-1,-1,90,37,19,34,-19,
31715,-8,10,16,-21,6,-14,2,-29,
31720,-24,-19,17,43,57,20,4,3,
31725,21,14,-33,-109,-80,-27,-16,-40,
